,Date,User,Tweet
2295,2022-03-05 06:18:12+00:00,lisnagustin,"Angin nya kenceng banget, jadi inget film Upin Ipin yg angin puting beliung"
2296,2022-03-05 06:16:21+00:00,veetaemint,nih jakarta angin puting beliung apa badai dah. anjrit serem banget anginnya 😭😭😭👎👎👎👎
2297,2022-03-05 06:15:15+00:00,LutfiaN15,"Sumpah anginnya kenceng banget, ku kira bakal ada puting beliung:"")"
2298,2022-03-05 06:13:08+00:00,msjenny131,"Astagfirullah anginnya ngeri banget, kaya ada angin puting beliung lewat 😭 sampe genteng rumah depan jatoh kebawa angin"
2299,2022-03-05 06:11:09+00:00,mO0ncryy,ANJIR SUMPAH INI BMKG GAMAU UPDATE CUACA BEKASI APA KENCENG BGT KAYAK PUTING BELIUNG
2300,2022-03-05 06:11:09+00:00,ddalgeumberry,ANGINNYA KENCENG BANGET KAYA PUTING BELIUNG
2301,2022-03-05 06:11:06+00:00,lukmannat_,Gokil puting beliung
2302,2022-03-05 06:08:28+00:00,xxgggalileo,ini zeus mau turun apa gmn si mang? udah kayak mau puting beliung.
2303,2022-03-05 06:06:44+00:00,032mklee,"Ini kayak mau puting beliung dahhh, kenceng bgt anginnya"
2304,2022-03-05 06:06:18+00:00,gregpaww,Kirain puting beliung anjir serem banget
2305,2022-03-05 06:06:17+00:00,fiahoran13,puting beliung depan mata njerrr
2306,2022-03-05 06:04:47+00:00,namineone,Angin kenceng bgt dah? Puting beliung kali ye
2307,2022-03-05 06:03:01+00:00,Langoa,naurrrr bekasi adem kalo ada puting beliung doang
2308,2022-03-05 06:02:48+00:00,kokoolatemin_,Astagfirullah katanya tadi ada puting beliung😰 w gk tau dan gk liat soalnya w lagi masak😰
2309,2022-03-05 06:02:38+00:00,egie_fw,"Cakung rasa Kalifornia. Mudah""an ga sampe ada angin puting beliung yg kaya di film upin ipin"
2310,2022-03-05 06:02:33+00:00,uleee_e,Puting beliung
2311,2022-03-05 06:02:03+00:00,Szaisea,"takut, di daerah ku anginnya kenceng bngt, berasa angin puting beliung"
2312,2022-03-05 06:01:25+00:00,yellownim,"Kalian yg dom bekasi dan sekitar pada anginnya kenceng bgt gak sih?😭, serem bgt udah kayak puting beliung gitu"
2313,2022-03-05 06:01:20+00:00,Langoa,PUTING BELIUNG LAGI COK
2314,2022-03-05 05:59:43+00:00,ZBrwn,Ini di rumah gue angin puting beliung apa gimana dah?
2315,2022-03-05 05:59:19+00:00,Adistiy,Jakarta anginnya udah kayak intro puting beliung😭 bari jeung salah outfit w malah pake rok
2316,2022-03-05 05:57:50+00:00,Tayusun1,Anjir anginnya kenceng bngt dan ternyata emng ada peringatan dini dari bmkg utk wilayah jabodetabek. Semoga bkn angin puting beliung
2317,2022-03-05 05:57:50+00:00,ailopyubts,"ya Allah panik banget.. anginnya kayak puting beliung, kenceng bangeeeet. kaget 😭😭😭"
2318,2022-03-05 05:57:44+00:00,xbannero,jakarta timur puting beliung
2319,2022-03-05 05:57:11+00:00,borahtaehyung,"sumpah ini puting beliung atau gmna??? tanaman di halamanku rusak semua sampe bangku kayu aja geser mau jato karena anginnya kenceng bgt bgt,   TRUS ADA ASBES ATAU GENTENG GATAU DEH PUNYA ORG TERBANG KAYANYA TADI 😭"
2320,2022-03-05 05:56:54+00:00,badakslengean,astaga ada angin topan puting beliung halilintarr😯
2321,2022-03-05 05:56:46+00:00,purplekyuni,Anjir barusan kayanya puting beliung gak si apalah itu angin muter sampe genteng tetangga terbang😳
2322,2022-03-05 05:56:32+00:00,pastelclour,"bekasi angin nya serem bangettt cui, kaya puting beliung, td ada suara dr luar yang ambruk gituuuu, tp gatau apa yg ambruk, plafon tetangga pun mau terbang, takut 😭"
2323,2022-03-05 05:56:28+00:00,owkeeey_Enya3x,Mantaaap disambutt ujan gede angin kenceng gunung meletus gempa bumi tanah longsor sunami angin puting beliung tornado petir cedaar cederrrrr mberrrrrr 🌧🌪🌩
2324,2022-03-05 05:56:18+00:00,kim_medap,ih ada angin puting beliung😯
2325,2022-03-05 05:55:46+00:00,catpuccinooo,"Dan adek gw yg kecil dengan santainya bilang ""ih kayak angin puting beliung, pengen deh ngerasain"" 

COCOTE"
2326,2022-03-05 05:55:21+00:00,jeonkimtaee,"astaghfirullah stay safe, semuanyaa! dirumah aku kayak angin puting beliung, genteng anjlok2an kayak mau terbang😭😭😭"
2327,2022-03-05 05:55:06+00:00,jeokxoo,"Mauuu cerita haha, barusan kan angin gede di daerah gue kan, dan kalian tau gue malah bengong cok sambil megang sambel, orang rumah pada panik gue malah bengong sambil nyari puting beliung😭"
2328,2022-03-05 05:54:28+00:00,phbwney,inii puting beliung apa yaa... kenceng banget
2329,2022-03-05 05:54:21+00:00,Ox_superwin13,puting beliung
2330,2022-03-05 05:54:05+00:00,iverhei,"Ini Bekasi ada angin puting beliung? Kenceng amat hari ini, sampe pada terbang-terbang."
2331,2022-03-05 05:53:49+00:00,24rara813,"ya Allah angin tiba-tiba kenceng banget, ada puting beliung apa yan"
2332,2022-03-05 05:53:40+00:00,wildflowerskoo,tbl anjrit angin puting beliung lewat rumah gue. tapi seru sih baru ngalamin di timpa angin puting beliung haha
2333,2022-03-05 05:53:33+00:00,unicornate,Kayaknya rumah gue kena puting beliung deh
2334,2022-03-05 05:52:42+00:00,vnnygf,ANJING GUA REPLEK TERIAK ANGIN PUTING BELIUNG SATTT😭😭
2335,2022-03-05 05:52:01+00:00,orioniswin,INI ADA ANGIN PUTING BELIUNG APA GIMANA DI BOGOR YA ALALH
2336,2022-03-05 05:51:52+00:00,_zeharu,Wahhh gila anginnya. Gue kek lagi menerjang puting beliung 😭😭😭😭
2337,2022-03-05 05:51:30+00:00,markcityea,ini angin puting beliung ya???
2338,2022-03-05 05:50:37+00:00,elseveshere,apakah bekasi akan ada puting beliung?
2339,2022-03-05 05:50:06+00:00,kinlovebot,gila ini puting beliung apa gimana gede bgt anjrit ampe terbang2
2340,2022-03-05 05:49:09+00:00,zhongkowi,INI KNP ANGIN KENCENG BGT KAYAK PUTING BELIUNG
2341,2022-03-05 05:48:43+00:00,goblinahayy,"tanpa angin puting beliung, aku udh terbang oleh pujian mu"
2342,2022-03-05 05:48:40+00:00,beauvkya,"Ga ada hujan, hanya cuaca mendung cerah gitu, tapi anginnya serasa kek tornado atau angin puting beliung😭 kenceng banget 😭"
2343,2022-03-05 05:48:15+00:00,quokkahjs,yaAllah ini puting beliung apa gimana gemeter bgt gue gabisa kayak gini
2344,2022-03-05 05:47:55+00:00,icematchalattes,Gua gatau gua stress karena toray atau karena bokap w tadi telfon ada angin puting beliung di rumah w
2345,2022-03-05 05:47:45+00:00,sapipakek,Angin puting beliung ya?
2346,2022-03-05 05:47:21+00:00,croissantrakab,Ini angin puting beliung atau gmn😥 takut bangett anginnya kenceng😭 stay safe semuaaa!!!
2347,2022-03-05 05:47:01+00:00,savemiee,Kok tiba tiba angin nya kenceng banget sampe kena puting gue beliung
2348,2022-03-05 05:46:50+00:00,nayellsgurl,"warga depok ngerasa gak semenjak kejadian puting beliung waktu itu, angin di depok jadi serem serem bgt sekarang😭"
2349,2022-03-05 05:45:40+00:00,staylirum,Woy bekasi angin puting beliung gak sih ini
2350,2022-03-05 05:45:09+00:00,cloudyymarkie,e sumpah anginnya ngeri bgt kayak puting beliung
2351,2022-03-05 05:44:52+00:00,mtwrds,puting beliung apa ini rumah2 cilandak begoyang semua
2352,2022-03-05 05:43:43+00:00,jisoocibubur,EH KAYAK ADA ANGIN PUTING BELIUNG KENCENG BANGET
2353,2022-03-05 05:43:41+00:00,tian_deki,"Ga ada ujan tapi puting beliung maen nyamperin rmh gua ,,"
2354,2022-03-05 05:43:04+00:00,pute0820,Anginnya serem 😭😭 kata orang2 anginnya muter kayak puting beliung tp msh kecil
2355,2022-03-05 05:42:36+00:00,y3arrr,sumpah anginnya kenceng bgt kaya puting beliung
2356,2022-03-05 05:42:15+00:00,Rin_naii,Kayak mau puting beliung lagi
2357,2022-03-05 05:41:57+00:00,SpringgSky,GEDE BANGET ANJROT KYK PUTING BELIUNG
2358,2022-03-05 05:41:37+00:00,acagemoy,"Angin semi-puting beliung apa gmn si ini asbes rumah orang sampe roboh, pohon² juga roboh"
2359,2022-03-05 05:41:25+00:00,rornooa,Woy ini puting beliung apa gimana dah
2360,2022-03-05 05:41:08+00:00,SimilikitiSushi,"ya Allah barusan kyk ada angin puting beliung kecil (?) krn bunyi barang/jendela/pintu kebanting di luar
skrng hujan angin"
2361,2022-03-05 05:40:47+00:00,nanajenlee,puting beliung anjir anginnya kenceng bgt
2362,2022-03-05 05:40:36+00:00,gustikalsnwt,Puting beliung kah ?
2363,2022-03-05 05:40:30+00:00,ccsdhbgt,DEPOK PUTING BELIUNG COK
2364,2022-03-05 05:39:46+00:00,sangshinemango,Kok.....kayak mau angin puting beliung..... Ini anginnya tdk wajar dah
2365,2022-03-05 05:38:56+00:00,meizackii,Puting beliung woy
2366,2022-03-05 05:38:31+00:00,epinmagnatia,woi puting beliung kah?
2367,2022-03-05 05:38:24+00:00,Sukandibuwana,pertama kali melihat with my belok eyes puting beliung bawa asbes dan jatuh di depan kamar. deg degan euy
2368,2022-03-05 05:38:03+00:00,lievrn,badainya parah banget ini puting beliung kali—
2369,2022-03-05 05:37:29+00:00,jeeeyek,sumpah ini ada puting beliung ya di cijantung
2370,2022-03-05 05:37:22+00:00,shookybaee,anjir gue kena puting beliung kah? kenceng banget anginnya 😭😭😭
2371,2022-03-05 05:36:44+00:00,wanniebf,"ini angin kenceng banget ya allah, takutnya puting beliung"
2372,2022-03-05 05:35:45+00:00,tomodachv,Ini kenapa sih puting beliung apa gmn sih?
2373,2022-03-05 05:33:35+00:00,qronfla_,Astagfirullah.. ini anginnya kenceng bgt kaget gue kirain angin puting beliung tau ga
2374,2022-03-05 05:33:33+00:00,berrycizu,Jakarta kenapa dah? Angin puting beliung atau apa nih?
2375,2022-03-05 05:33:19+00:00,hanifahdsn,"Mulai hujan dan angin kencang, kaya puting beliung gitu. Astagfirullah"
2376,2022-03-05 05:32:41+00:00,octv29,Anjir angin apaan ni kenceng bgt. Badai apa puting beliung?
2377,2022-03-05 05:32:07+00:00,kutuloncaddd,Dan dirumah terjadi angin kecang (puting beliung)
2378,2022-03-05 05:32:01+00:00,mondaystroig,Demi apapun anginnya kenceng bngt udh kek puting beliung😃
2379,2022-03-05 05:31:54+00:00,kimdcyoxngg,"inii puting beliung apa gimana ,seremm bgt aslii anginnyaa"
2380,2022-03-05 05:31:50+00:00,scsoundouf,angin puting beliung atau angin apadeh ini 😭😭😭 serem bgttt jujur
2381,2022-03-05 05:30:10+00:00,ucancallmeanya,Angin puting beliung
2382,2022-03-05 05:19:33+00:00,nailjavierr,buset angin puting beliung inimah
2383,2022-03-05 05:16:59+00:00,venacavatoapex,"ini ada puting  beliung ato gimanakah 
gila serem banget anginnya"
2384,2022-03-04 23:25:12+00:00,epiimetheus_,"Kenapa guru mtk walau hujan badai angin petir puting beliung tetep ngajar?
Kek, Wth man.."
2385,2022-03-04 13:35:25+00:00,ofcpjw,jaesahi emg tahta tertinggi lah no ombak no puting beliung 👍
2386,2022-03-04 03:19:41+00:00,_MalAce_,Lagi2 bila kau rambut keriting dan kalau tak sikat memang huru hara lah rambut macam kena puting beliung 😅 Dengan kusutnya lagi
2387,2022-03-04 02:51:23+00:00,ripwdd,Kalo tiba-tiba muncul awan tebel pas cuaca lagi terik gini jadi khawatir bakal ada puting beliung.🌀
2388,2022-03-03 12:10:43+00:00,logyoon,malesin bgt upin ipin episodenya kalo ga puting beliung ya gerobak rezeki mulu
2389,2022-03-03 12:07:22+00:00,junglovaa,Kasian bgt upin ipin kena angin puting beliung
2390,2022-03-03 11:51:52+00:00,beben_ten,Knp setelah maghrib Upin Ipin selalu nayangin episode Puting Beliung?
2391,2022-03-03 10:44:36+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
2392,2022-03-03 07:41:58+00:00,TangguhHadianto,"Ane orangnya murah bgt ya? Dapet angin segar sedikit aja udah seneng, padahal dibelakangnya ada angin puting beliung, tornado, rudal, bom, nuklir."
2393,2022-03-03 02:44:55+00:00,senangsemak,"Waterspout (BI) = Sengkayan (BM)

Air yg berpusing dan terangkat ke atas (kerana dipuput angin puting beliung dll). (Kamus Dewan Edisi Keempat)

#petuaterjemah"
2394,2022-03-02 23:00:01+00:00,dulc3b3a,"Bila kau membesar dengan lelaki yang penuh amarah
Rumah kau takkan pernah kosong
Di sudut yang penuh sarang labah-labah
Ada terlipat mata puting beliung."
2395,2022-03-02 17:23:50+00:00,yoopips24,"Sudah sudah, isi dompetmu tinggal angin puting beliung aja tuh. Mohon ditutup."
2396,2022-03-02 16:51:49+00:00,Alice_Dayoo,"Aku mulai percaya klo kim jiwon akan muncul bbrp jam sebelum ikonic ngamuk ke agensi.... Biasanya kan pepatah bilang there will always be rainbow after rain, tpi ini gak... 
Dia kasi kita rainbow dlu krn tau ikonic bakal di terjang badai, puting beliung in a couple of hours... 🤣"
2397,2022-03-02 15:56:02+00:00,YudisNurR,"Ternyata ujan gede tadi sempet puting beliung juga katanya, alhasil banyak pohon tumbang, atep2 rumah pada ilang, dan masjid pun plafonnya rubuh + kubahnya ilang entah kmn"
2398,2022-03-02 06:56:27+00:00,kickvlip,"Angin puting beliung, warna nya pink, coklat atau hitam ya?"
2399,2022-03-02 05:53:26+00:00,heliosphile,semoga lu di tiup angin puting beliung
2400,2022-03-02 04:03:37+00:00,roofiriyuzaki,"“Walah.. baru puting beliung aja udah kaya gitu,gimana kalau
udel beliung, apalagi udellle
buodong..”"
2401,2022-03-01 16:05:17+00:00,ddilady,"bandung tu akhir2 ini anginnya aneh. search sana sini ternyata ada puting beliung di lembang minggu lalu. pantesan anginnya tu kenceng banget ga kira2 dan beda dari biasanya. dingin tapi ga pernah sedingin ini :"")"
2402,2022-03-01 10:11:36+00:00,lvibaax,"aku selalu pastiin, mau hujan sebesar apapun, ada badai ada petir atau puting beliung pun, aku tetap nunggu untuk kamu pulang walau dengan kondisi basah kuyup.
tapi kalau ga mau pulang, gidah berteduh biar sekalian di samber petir dan keseret puting beliung jg gapapa 😊🙏🏻"
2403,2022-03-01 09:55:09+00:00,FauziSufyan,58 buah rumah warga diterjang angin puting beliung kemaren. Seumur hidup baru kemaren ngerasain angin sekencang itu
2404,2022-03-01 07:38:19+00:00,tinyllust,"kuota-ku sekarat tloooonkkkkkk, kabel wifi pufus gara² puting beliung minggu kemaren smpe sakarang blom dibener²in 😫😫😫"
2405,2022-03-01 05:04:37+00:00,VicAroyA2,Alah babilah puting beliung dia ni.
2406,2022-03-01 01:05:36+00:00,cutiemarklii,Sering terjadi angin puting beliung ya 😥
2407,2022-02-28 18:20:27+00:00,FauziSufyan,"Sekitar 20 buah rumah warga kena imbas angin puting beliung, rumah sendiri juga kena sih maren atapnya terbang 😑"
2408,2022-02-28 15:15:52+00:00,IqbalNNN,"Udan angin panas benter, dho sing sabar sing bakoh
Saake sedulure kancane sing dho keno musibah puting beliung
Mugi dho tabah lan pinaringan gampil start over

💪😀☕"
2409,2022-02-28 14:04:32+00:00,nadhirangelia,"Percayalah, tak selamanya sehabis hujan adalah pelangi, terkadang ada aja badai, angin topan, puting beliung. 😌"
2410,2022-02-28 12:13:45+00:00,FauziSufyan,Parah bet angin puting beliung tadi sore 😑
2411,2022-02-28 09:14:51+00:00,kiNk0p,"kalau kat 🇲🇾 dah ada salji, maknanya tak mustahil lepas ni ada gempa bumi (sebelum ni memang ada laporan kejadian gempa bumi) dan gunung berapi.. ribut taufan puting beliung dah too mainstream nowadays.. kesan climate change?"
2412,2022-02-28 04:00:19+00:00,hus_hszn,"Cuk mimpi macam apaaa wkwk

Mau jajan mie aja penuh tantangan banget. Segala ada maling, ada puting beliung, sampe bangun kagak jadi itu jajannya"
2413,2022-02-28 02:44:36+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
2414,2022-02-27 14:11:01+00:00,annisaiicaa,"Mimpi kena angin puting beliung, trs ngangkatin barang beresin rumah bangun2 cape banget sumpah..
Konsepnya tidur kan istirahat ya lah ini😂"
2415,2022-02-27 14:05:26+00:00,riantiarista,"Heran bgt udah di terjang badai, puting beliung,sambar petir, selama setaun dia masih ttp stay :)"
2416,2022-02-27 13:04:20+00:00,qamarins,maka baruk jak masok hari jumaat sikda ribut sikda puting beliung tetiba jak esok isnin 🙄
2417,2022-02-27 10:14:04+00:00,TuitLampung,Korban Bencana Puting Beliung di Lampung Timur Dapat Bantuan
2418,2022-02-27 09:50:01+00:00,breathyiu,"Masih kesel sama pramuka apalagi pas seniornya bilang ""cepet bangun dek, kalau ga bangun tenda nya saya rubuhin"" Berasa angin puting beliung kali mau ngerubuhin segala😣"
2419,2022-02-27 07:01:56+00:00,a_iifun,"Solusi kesedihan, adalah mengingat Allah. 
Mengingat kenikmatan yang telah  diberikan Allah kepada kita hari ini. 
Kenikmatan dari kita kecil hingga segede ini sekarang. 

Masa, masalah kecil aja, kamu kayak ngadapin angin puting beliung, yang kamu tau bakalan diterpa. Keep smile"
2420,2022-02-27 03:48:34+00:00,beericanoo,bangun2 puting beliung
2421,2022-02-27 00:31:26+00:00,oonlyprivate,Angin puting beliung kalau putingnya di sentil ngamuk ga ya?
2422,2022-02-26 10:58:56+00:00,ovwersize,"semoga malem ini, hujan gledek, angin puting beliung, badai, halilintar, biar diem di rumah semua"
2423,2022-02-26 08:03:36+00:00,shrouf__,"ngery puting beliung jir, coz awan dari selatan sama utara tabrakan😵😵"
2424,2022-02-26 05:04:24+00:00,kunikunakun,Puting beliung
2425,2022-02-26 04:21:56+00:00,NSyafiqahrazmi,Patut laa bangun tidur pagi tadi rasa penat gila. Baru teringat mimpi kena angkut dengan puting beliung 🥲
2426,2022-02-26 04:17:41+00:00,buckleybliss,"Langitnya gelap bgt + angin ribut bolak balik arah. Cikal bakal puting beliung

Ga jadi ke gym (lagi)"
2427,2022-02-25 14:39:54+00:00,ShaviniaST,"Sekarang ni kes kekurangan ubat paracetamol di malaysia.😥 puting beliung, gegaran gempa bumi, telur tak ada, ayam kfc tak ada. Baru bulan feb ni. 😔 macam macam la"
2428,2022-02-25 10:24:59+00:00,sgndputriii1,"Badai pasti berlalu.
Tapi masih ada topan, puting beliung, banjir, tanah longsor, bahkan tsunami."
2429,2022-02-25 09:49:54+00:00,vanillalatte226,"Katanya badai pasti berlalu, kok malah dateng angin puting beliung plus petir dan hujan angin"
2430,2022-02-25 09:48:24+00:00,Mrs_NdR95,"Isi trailer udh adem2 kek ubin masjid ngapain sihh segala d sempilin angin puting beliung dr ninoookkkk 😤😤😤😤

#IkatanCinta"
2431,2022-02-25 06:46:07+00:00,tgallavia_,hujan turun non stop dari pagi tadi dengan ribut sekali 😭😭😭 tadi kul 3 pagi i tersedar idk la i bunyi macam puting beliung tu sebab ribut kuat gila wehhhh serius takut masa tu
2432,2022-02-25 06:24:08+00:00,billasabbath1,"Kenapa aku tak takut pun pasal perang pastu tak rasa terkejut bila gempa tadi and tadi masa nak balik rumah betul2 puting beliung kecik lalu sebelah kereta aku, dah berpusing bawak sampah dengan daun kering. Mungkin ini pembawakan anak sakti 😱"
2433,2022-02-25 06:18:19+00:00,billasabbath1,Wey tadi aku nampak puting beliung kecik dekat klang area jalan batu 3 😭 tak sempat nak rakam sebab macam shock 😭😭😭😭
2434,2022-02-25 05:32:11+00:00,Ridwan_RM_,"Suatu hari ada angin puting beliung yang dahsyat, rumah2 rata dengan tanah tetapi anehnya ada sebuah warung yang masih berdiri de #D1b25527"
2435,2022-02-25 02:46:37+00:00,Muhd_Ridhzuan,"malaysia sekarang gempa bumi, puting beliung, banjir besar dlm covid. korg tak takut ke??  malaysia dulu tak macam ni #earthquake"
2436,2022-02-25 02:27:07+00:00,YayanYaacob,"Malaysia dah kena banjir teruk, puting beliung, earthquake pun dah rasa tempias. 

Climate change &amp; environmental destruction is inevitable, we're no longer safe."
2437,2022-02-25 02:18:13+00:00,Mrs_NdR95,"Isi trailer psti yoga dbuat sogokan ..daaannn isisnyaa ninookk dgn segala macam gledeg puting beliung nya 🤣🤣🤣
#IkatanCinta"
2438,2022-02-25 01:38:24+00:00,meisyious,"sumpah ini kalo di masa depan gua ga sukses gua marah banget sih gila ini effort gua buat dateng ke sekolah gede banget????? gapeduli mau ujan, banjir, puting beliung sekalipun tetep gua jabanin dateng on time"
2439,2022-02-24 23:23:38+00:00,sonorafmjogja,"#SelamatPagiJogja | Kompas : Bencana. Frekuensi Puting Beliung Naik 3,5 Kali"
2440,2022-02-24 18:44:35+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
2441,2022-02-24 14:49:51+00:00,puputmitha,Menyerah sebelum hujan badai halilintar angin ribut puting beliung tusnami gempa bumi petar petir ngang ngeng gong ngang ngeng ngong
2442,2022-02-24 10:22:32+00:00,temansekawan_,"Baru dibangga - banggain ngalahin mancity, ehhhh kena puting beliung dari burnly. 

Whats wrong with u spurs?"
2443,2022-02-24 09:41:55+00:00,ourluvn_aa,mama cerita malem tadi ada angin puting beliung...
2444,2022-02-24 06:53:49+00:00,Cindeosss,Angin ribut puting beliung banjir bandang tornado😂
2445,2022-02-23 23:37:32+00:00,FrankyAnatri,"Angin Topan puting beliung, ombak besar dilautan saat diserukan suara azan bisa mereda.
Bahkan saat nafsu memuncak mendengar azan, langsung kendor karena hati yg dibalut iman.
Iblis, setan, gender-uwo son to loyo ketar ketir saat telinganya disusupi suara azan.
#MalingGrogiBro"
2446,2022-02-23 22:57:47+00:00,Jus_Kelapa,"Semoga yg bilang 
Suara toa di masjid mengurangi polusi udara... 
Kalo modyar kesambet puting beliung."
2447,2022-02-23 19:09:17+00:00,artiyanza_putra,Nek angin puting beliung misal dislentik puting e ngamok ra yo?
2448,2022-02-23 18:06:33+00:00,milopopscls,Anjiir td puting beliung ga sih
2449,2022-02-23 17:48:37+00:00,ephemerinn,Buset ini puting beliung apa y
2450,2022-02-23 15:22:23+00:00,srikunanti1,"Bebrapa hari terakhir cuaca di Indramayu hujan, angin, campur gledek juga, bahkan dibeberapa kecamatan ada yg kena puting beliung juga, ratusan rumah rusak, pohon-pohon pada tumbang, ini aja tadi pohon dibelakang rumah pada tumbang, tapi Alhamdulillah masih dilindungi Ya Allah🥺"
2451,2022-02-23 15:19:54+00:00,bgswcksn9X,"nek angin puting beliung ki puting e sebelah endi youh, iki kok meresahkan 🌪"
2452,2022-02-23 14:56:54+00:00,____stargazing,ebuset giledah itu mrk shooting lg angin puting beliung kgk sie
2453,2022-02-23 12:47:15+00:00,theetherealtae,"Sebenernya gje ngekeep angka followers gue di seribuan tuh biar apa ya, biar bisa ikut GA ama biar klo ada war teel gue ga kek puting beliung 😭😭😭😭"
2454,2022-02-23 12:08:31+00:00,rksvtr,"bmkg ngeluarin peringatan potensi cuaca ekstrem, puting beliung, hujan es, angin kencang buat maret-april. jadi kangen songkang 🙂"
2455,2022-02-23 09:20:41+00:00,dewjsusmile,"Badainya ampun dehhh puting beliung, keras topan menerjang #ThymeGorya 

Gak di drama, gk di rl. Susah betul😂"
2456,2022-02-23 06:32:22+00:00,ErylRezvan,"Terharu aku sungguh terharu, terimakasih kepada berbagai pihak yg telah membantu kampung tercintaku Mijahan Semanu,pasca musibah puting beliung kemarin. Baik pemerintah, tim sar dan banyak lagi yg tak bisa disebut. 

Nuwun nuwun matur nuwun.. 🙏🙏🙏🙏🙏"
2457,2022-02-22 16:38:48+00:00,Keylapiis,"Kalo ada cuan, adek rela nerjang badai puting beliung. 🤣"
2458,2022-02-22 14:52:00+00:00,hamzaahassss,"angin puting beliung,kalo disentil putingnya ngamuk engga?"
2459,2022-02-22 12:55:03+00:00,Astri_ivo0,"Kenapa yahh orang-orang pada mulus aja gitu jalan hidup ny. Gak kek gue banyak lika-likunya sering diterjal stunami, badai, angin puting beliung, gempa bumi ampe letusan gunung berapi pun sekalian tetap endingnya pahit"
2460,2022-02-22 12:39:43+00:00,wjsbyu,Puting angin beliung
2461,2022-02-22 12:30:00+00:00,gen1031fmsby,"#InfoGenWaniPooll BMKG mengatakan, potensi cuaca ekstrem seperti fenomena hujan es, hujan lebat dan puting beliung, masih bisa terjadi sampai bulan Maret-April mendatang, karena musim pancaroba."
2462,2022-02-22 11:40:38+00:00,juythemeng,OYY TAKUT BANGET PUTING BELIUNG
2463,2022-02-22 08:15:50+00:00,rffdnl,weh hujan bapak lebat lately. lebat macam nak ada puting beliung ghisau bodo.
2464,2022-02-22 05:46:35+00:00,FaaLagii,Ngerii bener sih tadi puting beliung nya😟
2465,2022-02-22 04:52:10+00:00,gagahtp,Gunungkidul puting beliung?
2466,2022-02-22 02:50:15+00:00,nyungsrug,Ternyata semalem puting beliung.... Kirain angin kenceng biasa........🙂
2467,2022-02-22 02:43:44+00:00,mutianada,"Penasaran deh ending bentuk pelangi nya gimana.
Soalnya hujan nya udah sampai badai dan puting beliung 🥺💚"
2468,2022-02-22 01:34:24+00:00,ykpragustin,Yaallah ada puting beliung di deket kantor 🥲
2469,2022-02-21 17:45:19+00:00,bantexnxx,"tetap harus terlihat happy kiyowo, walaupun dilanda hujan, badai, puting beliung, tsunami Kehidupan."
2470,2022-02-21 14:04:25+00:00,nonsenseprincee,Ini episode upin ipin yang angin puting beliung nangis banget anjir
2471,2022-02-21 12:31:26+00:00,cimoldatanglagi,"Namanya juga orang Indonesia, ujan gede sama angin puting beliung. Bukannya kabur malah bikin instastory"
2472,2022-02-21 11:34:52+00:00,akumonyetlepas,"semarang beneran abis puting beliung astaga:(
masa pada pecah gitu si:("
2473,2022-02-21 11:07:23+00:00,faniwongkar,"Surabaya barat hujan es? Timur engga sih, cuma angin puting beliung. Pos satpam kayu di pakuwon city sampe roboh lol"
2474,2022-02-21 10:44:38+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
2475,2022-02-21 10:25:51+00:00,istrijacob,Dom mu tadi hujan angin ngga sih?? Semarang rasanya kek ada puting beliung tadi
2476,2022-02-21 10:12:25+00:00,akumonyetlepas,"Ujan ga nyampe sejam aja udah kayak puting beliung gini, gimana ya nasib yang ga punya rumah?😔"
2477,2022-02-21 10:00:29+00:00,asadirewolf,balik kerjo tekan omah puting beliung
2478,2022-02-21 09:03:18+00:00,Zaenitsulasima1,Kalo angin puting beliung aslinya putingnya sebelah mana sih ya?? akhir akhir ini meresahkan
2479,2022-02-21 08:32:39+00:00,ayurw_27,hujan + angin puting beliung 🤧
2480,2022-02-21 08:19:14+00:00,kadkbram,RUMAH UDAH GAK KARUAN HUJAN ES SEBESAR BOLA GOLF + PUTING BELIUNG 😭😭😭
2481,2022-02-21 08:18:46+00:00,sebastianbiring,"Surabaya hujan es batu + angin puting beliung, keangkat semua pohon2 dari akarnya"
2482,2022-02-21 08:01:02+00:00,pushpitta,"abis puting beliung, sinyal telkomsel langsung loss"
2483,2022-02-21 07:55:22+00:00,modesperatee,"Manusia zaman sekarang aneh, ada puting beliung bukannya cari tempat aman malah ngevideo orang-orang yang lagi kena musibah. The power of hengpon emang."
2484,2022-02-21 07:50:23+00:00,mmarkocii,"Heh ya Allah ini angin puting beliung disini weh sampen jendela gw ketutup sendiri brakk, ya Allah gw takut mana hujan es batu serius hujan es batuuu"
2485,2022-02-21 06:33:23+00:00,cantrelateto,"Abis kejadian puting beliung kemarin, jadi parno deh kalo ada angin. Emg dari kecil udah takut angin, skrg malah tambah takut lg 🥲"
