,Date,User,Tweet
2783,2022-12-12 19:28:23+00:00,Trisnorinanda,"Apakah mimpi ini ada arti 
Gempa bumi
Tsunami 
Hujan lebat ."
2784,2022-12-12 19:13:18+00:00,imyounghun,Duh gbloknya blm nyelem udah tsunami lagi
2785,2022-12-12 18:05:42+00:00,feelings_goblin,she kahuna on my kalua til i tsunami
2786,2022-12-12 17:03:11+00:00,najmisahide,Mengikut bacaan forecast minggu depan tsunami ye
2787,2022-12-12 16:47:59+00:00,dwlrmaa02,"konspirasi gila di malam ini bersama kak selena, tsunami fakta yawla
yaolo yaolo yaolo

apa aku akan memiliki trust issue sekarang? :)"
2788,2022-12-12 15:09:03+00:00,alrmessed,gw abis kena tsunami fakta haha
2789,2022-12-12 15:08:55+00:00,BetTheRay7459,"RUSSIA, LAUNCH THAT TSUNAMI TORPEDO."
2790,2022-12-12 14:53:13+00:00,merinevinaaaaa,"Lagi cerita2 diruang tamu sm mm &amp; pp , terus pp bilang kemaren sempet khawatir soalnya adek abis dr pantai Carita takut ada gempa dan tsunami pas dia disana, pp inget maksudnya yg 2018 itu terus gue bilang itu kan jaman aku pacran sm ex sambil ketawa2 tuh, tapi pp tiba-tiba...."
2791,2022-12-12 14:37:58+00:00,KhalifahAllahSP,"Mungkin partai oposisi penasehat Anis masih berharap dgn Prabowo dgn anaknya yg melambai sulit berkata #AntiLGBTQ ? Lainnya dari Gerindra tidak jelas. Soal ke Perda MC Manchester City Aceh itu tidak MU umum, hanya dihargai karena sejarah Perda Syariah sesudah bencana tsunami Aceh"
2792,2022-12-12 13:40:00+00:00,SmgMenfess2,"Ndes ada yang punya meme dihantam tsunami fakta? kalau bisa yang mentahannya. Mau dooong, suwuun 😚"
2793,2022-12-12 12:41:08+00:00,isknderr,"Cuba teka, siapa yg dah pakai baju hujan, tp still basah lencun sampai ke dalam? 🙋‍♂️ Aku tak tahu org tu dendam apa dgn aku, lopak sebesar alam dia boleh sprint mcm f1 melepaskan gelombang tsunami ke arah aku 🥲👍"
2794,2022-12-12 11:20:05+00:00,anri_bast,"Sahabat Arsip, tsunami tidak hanya memporak-porandakan segala hal yang tampak, namun bencana ini juga mengguncang kesadaran, membukakan hati, serta mendatangkan perdamaian antara Gerakan Aceh Merdeka (GAM) dan Pemerintah Indonesia."
2795,2022-12-12 10:43:09+00:00,yanuarputri_,"i underestimated the tsunami ride in Hawaii and i ended up drowning for real like real real :), terimakasih mas penjaga yg nolong aku 🙏🏻"
2796,2022-12-12 10:15:29+00:00,izaps76,"Turkish tsunami is coming ….
#CanYaman 
#CanYamanDayDreamerNet25 
CanYamanAsia"
2797,2022-12-12 09:34:29+00:00,bcsu1nonly,Aku turu lek ra mimpi zombi yo mimpi tsunami😖
2798,2022-12-12 09:24:47+00:00,faizalp48,"Kadang cinta itu seperti OMBAK yang enak dilihat, tapi kadang cinta itu juga seperti TSUNAMI yang kita hanya mempunyai 2 pilihan, Lari.. #m"
2799,2022-12-12 09:12:37+00:00,urijiseong,hari ini semesta menyuruh aku untuk insecure hh dua kali dihantam tsunami fakta🥰❤️‍🩹
2800,2022-12-12 09:08:08+00:00,traeffle,"kalau beneran ada OT7 live ini bakal ada tsunami air mata......... 😢 tapi, PLEASE ADAAA *cryingg* i want see seokjin with members 😢"
2801,2022-12-12 08:53:23+00:00,Arthur__S4,yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami
2802,2022-12-12 06:46:00+00:00,laizyzack,Dua minggu sebelum tsunami ku berada di jepang
2803,2022-12-12 06:32:47+00:00,Fakta2WOW,Sekitar 80 persen dari seluruh tsunami yang telah terjadi berada di Samudra Pasifik.
2804,2022-12-12 06:10:56+00:00,dngsptraaa,laut di ciptakan buat tsunami kan ya?
2805,2022-12-12 05:33:47+00:00,sush1twt,mende sial time aku duduk tak ada pulak order tapi time aku prepare bahan order cam tsunami sial
2806,2022-12-12 05:32:20+00:00,MassImpact11,"Mass TSUNAMI 🔥🔥🔥
@RaviTeja_offl 
#WaltairVeerayya"
2807,2022-12-12 03:01:50+00:00,meteosphere,"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor."
2808,2022-12-12 02:27:53+00:00,YoriversFAMS_,"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori"
2809,2022-12-12 01:58:15+00:00,ggs_clips,Paris ngak akan kena tsunami kan?
2810,2022-12-12 01:44:01+00:00,woosmandu,konti pang kembot yg masosolve mo din yang zombie tsunami every depature
2811,2022-12-12 01:33:05+00:00,oyiendrws,Yang bukan bukan aje mimpi tsunami
2812,2022-12-11 23:47:51+00:00,yourabrenda_,"pusinggg
mau k pantai g perna dpt ijin gr gr mama percaya kl mau ada tsunami wkw"
2813,2022-12-11 23:26:11+00:00,kuahcotoenak,"Tau tidak apa yang mau dibeli oleh orang-orang kaya itu tapi gak ada yang jual? 

Ketenangan hati dan pikiran. 

Dan itu hanya bisa didapatkan ketika Qolbu atau hati atau jantung kita ini diisi dengan nama Tuhan. Allah. 

Biar badai/tsunami separah apapun kita tetep damai."
2814,2022-12-11 19:05:51+00:00,datuakpanduko3,"Isu tsunami cuma buat nakut2in

Biar harga tanah di sekitaran pantai jadi murah...

Udah sejak 2006 isu ini beredar...

Kapan tsunami gak ada yg tau..
Teknologi manusia belum sampe kesini.."
2815,2022-12-11 18:09:23+00:00,Asramamurakata1,"Dari korban tsunami sampai korban gempa bumi, hanya korban janji yang tidak bisa dievakuasi."
2816,2022-12-11 15:16:23+00:00,nurulashikin_m,"Kau punya sembang kencang, tsunami pun boleh terkejut &amp; patah balik."
2817,2022-12-11 14:53:24+00:00,Arthur__S4,yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami
2818,2022-12-11 13:40:08+00:00,reflyprtm,"Pondasi hubungan itu ada di pihak laki-laki.

Kalo laki-laki kuat dan mau bertahan, ibaratkan wanitanya kaya badai, angin topan, tsunami sekalipun misal dia beneran sayang, pasti bakal langgeng dan bertahan.

Ga ada ceritanya laki-laki yang serius—"
2819,2022-12-11 13:38:39+00:00,minjiloyo,temen temen gue pada ngajak nonton am concert tapi gue taut tsunami soalnya diancol gimana ya
2820,2022-12-11 13:21:50+00:00,pjmyyou,Sebenernya udah nangis bombay banjir tsunami
2821,2022-12-11 13:00:56+00:00,saiaires,"Beliin parfum buat adek, loh ko sama kaya punya kaka Husna 🙈
Dia pake parfum cowok sih, eh tapi jaman aku SMP juga gitu, suka pake parfum abang 🙈
Ah jadi kangen abang, lagi mens gini minta tolong elusin punggung 😭
Masih gak percaya dia gak ada karena tsunami 😥"
2822,2022-12-11 12:10:06+00:00,larash27,"Simeuleu ikut party juga bareng titik2 lain. Inget dulu 1st job berhubungan sama tsunami aceh nias trus simeuleu ini jadi legend karena penduduknya selamat melarikan diri ke gunung berkat cerita lokal smong. 

Be like Simeuleu🌊"
2823,2022-12-11 08:13:36+00:00,AchmadAvery,"Banjir, tanah longsor, gempa
itu mungkin pertanda
Tsunami, kemarau panjang, kabut asap
pertanda kalau kita harus lebih menjaga
Sikap kita
Untuk setidaknya mengurangi murka
#puisi #abstrave #achmadadityaavery"
2824,2022-12-11 07:06:00+00:00,BMempesona,benarkah jepang tsunami
2825,2022-12-11 06:30:34+00:00,abiiieb,Siang² dapet tsunami poto orang² cangtip 😵‍💫😵‍💫🫠🫠
2826,2022-12-11 06:02:11+00:00,Soto_Sawah,"kalo jadi tsunami 34 meter akibat gempa megathrust, kira-kira tinggi air sampe duren tiga selatan jaksel sisa berapa meter lagi ya"
2827,2022-12-11 03:40:00+00:00,elqonto,cuk serem bgt mimpi kena tsunami:(
2828,2022-12-11 03:33:21+00:00,thecampain_,Punani tsunami !!!
2829,2022-12-11 03:08:28+00:00,catuzday,aku mau nonton film tsunami aja deh 🧐
2830,2022-12-11 03:01:28+00:00,meteosphere,"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor."
2831,2022-12-11 03:01:18+00:00,durahman_fa,"Gaes tadi aku mimpi tsunami.

Na'udzubillah 😔"
2832,2022-12-11 02:57:53+00:00,YoriversFAMS_,"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori"
2833,2022-12-11 02:53:23+00:00,Arthur__S4,yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami
2834,2022-12-11 01:00:13+00:00,bayaaaaaaaaaaa,teringinnya roti canai tsunami 😢
2835,2022-12-10 22:41:39+00:00,rainxbw,"Gue ngakak banget polca bela holy trinity kaya bela negara pdhl di qrt-nya some of p and b ga peduli.

""Lo ga menghormati friendship skogtn yg kentel itu"" (lupa kentel apa setia idc)

TN aja gadateng ke wisuda Singto 
(runnnn tsunami fakta)"
2836,2022-12-10 21:43:30+00:00,GWidoyoatmoko,Potensi Gempa Megathrust &amp;amp; Tsunami Terbesar versi Artificial Intelligence: Percaya Atau Tidhttps://www.ayojakarta.com/news/pr-766012924/potensi-gempa-megathrust-tsunami-terbesar-versi-artificial-intelligence-percaya-atau-tidak. Gempa dan gempa. Semoga semua selamat.
2837,2022-12-10 17:03:32+00:00,hi_langittt,menunggu tsunami meme ronaldo😂
2838,2022-12-10 13:51:29+00:00,holybonniee,anjrit temenku ternyata hanyut pas tsunami anyer tapi masih hidup
2839,2022-12-10 12:51:49+00:00,sheshe1082,Omg.. omg.. iklan.. iklan..bykn iklannya drpd mainnya euy.. untung gw cinta TCYK jadi msh sabar ngadepin nih tsunami iklan.. 😤😤 #TakdirCintaYangKupilih
2840,2022-12-10 12:48:47+00:00,arcturusstay,knp gaada yg ngasih tau kalau game tsunami zombie tuh seru?!
2841,2022-12-10 10:31:25+00:00,SORYUEMAIDEN,"orang lain said : lah punya anak cewe? anak keberapa? kok ga pernah keliatan?
mama : anak kedua tuh dia balik kampung kalau ada tsunami sama corona doang🗿"
2842,2022-12-10 10:00:06+00:00,maria__d__s,"Lihat notif bmkg ada gempa di Aceh, entah knp lngsng inget gempa n tsunami 2004 dl.
Gempanya bner2 gila sih itu, lg duduk dilantai tiba2 lantainya berombak, barang2 pd goyang. Sempat diam n bingung, pas pd teriak gempa, baru lari keluar rumah 😭😢🙈"
2843,2022-12-10 09:06:29+00:00,dipslo,"Dari 100 kurang 17, kekeuh bilang gue yang salah, dijelasin gak mau denger hadeh kena tsunami fakta ya liat tanggal dan waktu udah plek ketiplek dari sistem, keliatan yg megang pc gue siapa dan saat itu bukan gue"
2844,2022-12-10 08:53:23+00:00,Arthur__S4,yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami
2845,2022-12-10 08:40:46+00:00,SylvianaJeanet2,"🗣️:Apa beza Tsunami ngan Banjir?
Me:Ade beza ke?sama je dua dua air
🗣️:Ade lah beza nye!cepatlah jawab
Me:tak tahu apa beza nye
🗣️:Tsunami kan boleh tenggelam kan satu dunia betul tak
Me:Ha ah..
🗣️:Tapi banjir ku banjirin hatimu dengan cintaku
Me:🤭💜"
2846,2022-12-10 04:42:09+00:00,ardilia_,kalo mimpi diterjang tsunami itu apa artinya yah
2847,2022-12-10 04:01:17+00:00,DJHopkinsTTV,"Curly Tsunami

#StormyFilms"
2848,2022-12-10 03:27:54+00:00,YoriversFAMS_,"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori"
2849,2022-12-10 03:01:45+00:00,meteosphere,"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor."
2850,2022-12-10 01:27:05+00:00,zahfarez,Datang dah tsunami ak. Tiga hari ni straight aku cari pasal saja. Auhhhh toksik matt
2851,2022-12-10 01:14:12+00:00,selawbgtdg,Semalem mimpi mau kiamat tapi baru tsunami dan erupsi gunung berkali². Takut banget🥹
2852,2022-12-10 00:57:00+00:00,Alkupra,"Mimpi lumayan epic. Mimpi tsunami, gue survive sama beberapa orang lainnya. Yang gak selamat jadi zombie, biar gak kedetect sama zombie, kita justru harus lakuin gerakan yang ningkatin heartbeat (lari di tempat, push up, sit up, wkwk). Tapi lama2 jadi kaya zombie society gitu"
2853,2022-12-09 21:44:13+00:00,ilvusobad,van persie masuk tsunami gol
2854,2022-12-09 21:34:43+00:00,zidniiee,"Tsunami kartuuuuu 
Wasite kerjo tenan"
2855,2022-12-09 20:53:21+00:00,Arthur__S4,yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami
2856,2022-12-09 20:39:31+00:00,YolandaSutoyo,Td sempet search Tsunami Aceh 2004 ternyata tinggi juga ya. Trs baca lg Tsunami 1958 malah 10x lipat 🥲🥲🙏🏻
2857,2022-12-09 16:31:12+00:00,SobarkahD,"Kmu, bertanya tahun 2023 akan terjadi apa?? 
1. Banyak orng"" Eropa pergi ke asia Tenggara. 
2. Penemuan Virus baru, tetapi di anggap biasa aja. 
3. Banyak terjadi bencana,. 
Gunung Semeru? Kita doakan aja erupsi besar tidak terjadi
4. Tsunami yg di akibatkan gempa yg cukup kuat."
2858,2022-12-09 15:47:45+00:00,meIacur,deo selalu membanjiri gwe dengan tsunami fakta
2859,2022-12-09 14:16:05+00:00,ahtiwsed,"Kepikiran trs sm keluarga di trk😭 
gara2 berita prediksi gempa berpotensi tsunami. Semoga kita slalu dalam lindungan Allah huhu"
2860,2022-12-09 14:05:27+00:00,fisyaaeldien,"Laut itu menenangkan ya, tapi kita tetap harus waspada ketika tsunami datang. 

Tapi ini bukan tentang laut."
2861,2022-12-09 13:59:59+00:00,katanyaptus,"dimana-mana gempa, ku tkut tbtb tsunami😔 stay safe ol&lt;3"
2862,2022-12-09 13:07:54+00:00,kraecent,Kena tsunami faktanya duo blue @thebluepleiades @itslightblue🤟🏻😔
2863,2022-12-09 11:53:11+00:00,changwonoo,Semoga kamu awet ya dan jangan sampe kebodohan bawa kamu ke kolam tsunami terulang lagi
2864,2022-12-09 11:42:56+00:00,prettycoftie,"jauhkan kita dari LGBT
Longsor Gempa dan Tsunami"
2865,2022-12-09 09:24:27+00:00,fikriibad_,"Selalu ingat.
Seelok-eloknya mencari sunrise di Gunung, hati-hati ada Erupsi
Seindah-indahnya sunset di Pantai, hati-hati ada Tsunami

Alam tidak pernah diam
Punya Hukum dan aktif diam-diam"
2866,2022-12-09 09:20:23+00:00,HareezAzhar,"Saya koyak. Sebab apa? 

Kita naik moto beriya bawak slow dekat kawasan yang terang² banjir, mat moto ni boleh pulak bawak laju nak memotong. Haih rasa macam tsunami langgar ja, habis basah"
2867,2022-12-09 08:55:49+00:00,Aderisky09,"Khutbah Jumat hari ini apik, jgn menganggap bencana alam seperti gempa, tsunami, dll itu azab dr Allah, tp anggaplah itu sebagai cobaan utk kita, lalu bantu lah orang orang yg membutuhkan. Sedangkan minggu kemaren di masjid yg berbeda, khutbahnya epik."
2868,2022-12-09 08:32:23+00:00,thewizardkay,"CONG TTEMEN GUE EMANG ANIJBG YA CONGORNYA😭😭 TD ADA IVAN SEVENTEEN BELANJA, PAS NGELAYANIN TUH GUE MASIH NGELIATIN KARENA LUPA NAMANYA YANG GUE INGET CUMA ""ih, ini vokalis band yang tsunami itu kan ya"" TEMEN GUE DENGAN PEDE NYELETUK BGTU ANJIBG😭😭😭😭 yaallah, aku malubgt PANTK"
2869,2022-12-09 08:22:43+00:00,SuperMey168,"Anjir pala uwe ngebul.... Wkwkkwk butuh seminggu sekali melaut kalo gini caranya. *Kodekeras  tapi mana lagi isu gempa ,tsunami segala..  berendem di bak bisa kayanya"
2870,2022-12-09 07:31:21+00:00,PuisiSex,pernahkah wilayah indonesia mengalami tsunami kapan
2871,2022-12-09 07:24:46+00:00,miracle_mahesa,"karena lg kesel...mau nonton film2 tsunami ah...
cari dulu yg paling serem.."
2872,2022-12-09 07:09:39+00:00,sarengheo,kena tsunami rasa malu
2873,2022-12-09 05:26:52+00:00,nawaangg,ngebandingin idolnya kok sama Suho 🤣 nyesel kan anda skrng liat tsunami fakta 😄 diatas langit msh ada langit cuy
2874,2022-12-09 04:35:54+00:00,zigotmonetise,Feeling gue bentar lagi ada tsunami di sini. Feeling gue. Udah Sono pada maaf2an aja. Yang sukanya wor di Twitter maaf2an aja gausah dilanjutin yg begituan. Ga guna
2875,2022-12-09 04:31:52+00:00,AquaHorsee,Obama Runtavious &amp; Animal Tsunami👿
2876,2022-12-09 04:09:51+00:00,tickettopradise,"lagi kerja kelompok nyari selisih, malah keasyikan dengerin ni bapak cerita waktu jadi relawan pas tsunami di Aceh"
2877,2022-12-09 03:57:53+00:00,YoriversFAMS_,"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori"
2878,2022-12-09 03:53:18+00:00,odelatte_,"Time aku nak tido la orang nak servis coway, gunung berapi meletup, hujan batu, tsunami"
2879,2022-12-09 03:45:17+00:00,okshnow,Mimpi tsunami malah diikutin sama kucing lagi lari ketempat ketinggian
2880,2022-12-09 03:01:41+00:00,meteosphere,"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor."
2881,2022-12-09 02:53:23+00:00,Arthur__S4,yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami
2882,2022-12-09 02:34:34+00:00,BVOICE_RADIO,"Gempa bumi magnitudo 5,1 mengguncang wilayah Sarmi, Papua. Badan Meteorologi Klimatologi dan Geofisika (BMKG) menyatakan gempa tidak berpotensi tsunami. #MorningVoice"
2883,2022-12-09 02:26:55+00:00,RaniKancana,"Ilmu spiritual dan supranatural leluhur kita pun mumpuni. 

Ingat alm Mbah Marijan? Beliau salah satu yg mengerti ada kekuatan mahluk2 lain yg ""mengurus"" gunung Merapi. 

Jd inget mimpiku, hampir digulung tsunami, tp anehnya yg menggerakkan tsunami itu ribuan mahluk astral."
2884,2022-12-09 02:24:28+00:00,harutravix,"Yg stan grup gen 4 udah tahan banting, topan, badai, tsunami, guntur, petir, awan kumulonimbus.. Sangat sangatlah kuat batin ygy"
2885,2022-12-09 01:49:51+00:00,izzuddinazizi_,TQ YB @fahmi_fadzil belanja roti tsunami breakfast tadi 😬
2886,2022-12-08 23:05:53+00:00,AULIAFI39682351,"Mimpi liburan keluarga di pantai, tiba"" ada gelombang air besar
Aku lari gandeng whisam sambil ngajarin whisam ngomong allah huakbar terus ""ayo wii biar masuk surga"" lari terus menuju parkiran
Dan disana udah ada bapak ibu
""Ayo cepetan ada tsunami"""
2887,2022-12-08 21:55:45+00:00,ibukotaa,kangen tai tumpuk tsunami pisang coklat
2888,2022-12-08 18:54:33+00:00,PCYBBHNA614,"Gua tuh klo di group wasaff suka jawab ngibul kalo ada yg nanya line brapa:')  slalu jawab 07l dan ini pas lagi cerita"" Soal gempa yg meluluh lantak daerahnya masing"" Kita gua cerita gempa yg paling bikin trauma tuh gempa tsunami aceh tahun 2004 sama gempa padang tahun 2007"
2889,2022-12-08 17:59:56+00:00,aliffayden,"Post GE15

Kita boleh nampak GE15 adalah tsunami melayu. Parti yg dapat dapat laba terbesar adalah pas/PN

Tidak dinafikan, sentimen dan mood pengundi untuk masa sekarang adalah bersama PN. 

What should we do? Sentimen berubah setiap 4 bulan. Sentimen dipatahkan dengan results."
2890,2022-12-08 17:40:15+00:00,urbabykeii,kalian udah tahu prediksi bmkg soal tsunami 34m?
2891,2022-12-08 17:15:57+00:00,haichal_ajany,Aku ingin mencintaimu dengan sangat tidak sederhana seperti gelombang Tsunami yang tak sempat mengatakan awas minggir kepada calon korban.
2892,2022-12-08 16:18:35+00:00,urareiku,Gw bayangin gargantuan leviathan berenang di permukaan air laut kayanya bisa bisa micu tsunami
2893,2022-12-08 15:55:36+00:00,asmodeus_99,ternyata surabaya tidak rawan tsunami tapi lebih rawan gempa yg disebabkan sesar kendeng.
2894,2022-12-08 15:54:40+00:00,Seoksooaddict_,Kenapa serem banget gempa nya banyak banget..... Plisss dong gue se overthinking itu karna gue akan nyebrang pulau naik kapal.... Gue jadi inget studytour 2018 yg mana bener bener gue sampe rumah abis maghrib... Besokan pagi bangun tidur dapet kabar tsunami karna krakatau.....
2895,2022-12-08 15:26:20+00:00,CondorHero6,"JIKA ZAHID DIGANTIKAN, PN AKAN LEMAH..

1- Sebenarnya kemenangan besar PAS dan PN..Tsunami Melayu ini berlaku atas faktor ""Undi Protes UMNO "" sendiri..Faktor Besarnya Zahid.. asalnya Melayu hanya takut Zahid jadi PM.. Depa taknak penyamun dan Penyangak seperti Najib bebas..

1"
2896,2022-12-08 15:26:15+00:00,SayaKanLarry,"Gengster aja bunuh org banyak yg bela, cb klo longsor gempa banjir tsunami, diem aj pada di judge :("
2897,2022-12-08 15:20:02+00:00,ilhamutm,"Bener yeee, kyak mau ada tsunami, soalnya gempa terus di selatan jawa, ya Allah gmn yaaa, bumi sudah tua emang"
2898,2022-12-08 15:17:55+00:00,dprtmas,2023 jeketi tsunami award
2899,2022-12-08 14:50:53+00:00,HUTRI17agust45,"Cinta lebih besar dari tsunami, lebih kuat dari ketakutan apa pun"
2900,2022-12-08 14:03:29+00:00,piei007,"Terasa sunyi tanpa dia. Susahkn dpt kawan yg setia cam aku. Aku pon bangga dgn diri sendiri. Dia pon seorg kawan yg baik, dari awal budaknye baik. 
Tulah, cuaca tak selamanye mendung. Ade hujan, petir, guruh, tsunami, panas."
2901,2022-12-08 12:47:21+00:00,penfect,INI ADA POTENSI TSUNAMI GAK SIH DI JAKARTA??? KOK TAKUT
2902,2022-12-08 10:34:38+00:00,ankbuahbilgates,"gek mangan penyetan teko"" bakule random ngomong ""jare salatiga meh ono tsunami ya mas?? wingi ki moco berita jare kedalamane hampir 13.900 meter terus pusat gempa ne ng uksw seng nduwur kae lo mas"" terus aku kon nanggapi pieee"
2903,2022-12-08 09:37:10+00:00,jongwuuuuuu,Di Lampung tuh sering banget ada hoax tsunami di akhir tahun yaa cuma karena keluarga gua penakut ya ikut ikut aja ngungsi makanya gua udah nyiapin binder pc gua ke tas 😂😂😂😂
2904,2022-12-08 09:27:26+00:00,jongwuuuuuu,Dulu pernah di Lampung katanya ada Tsunami tingginya udah se damri ya keluarga gua karena takut pada ngungsi ya lo pada tau gak itu yang bikin hoax maling anjrott mereka mau maling tv 🙂🙂🙂🙂🙂🙂
2905,2022-12-08 08:53:22+00:00,Arthur__S4,yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami
2906,2022-12-08 08:51:24+00:00,KanabarAditya,"Saffron Tsunami in Gujarat 👍🔥🚩

#Jay_shri_ram
#GujaratElections"
2907,2022-12-08 08:02:26+00:00,bellamodezty,Ada apa ini ya Tuhan koq mimpi tsunami lagi di indonesia
2908,2022-12-08 07:10:31+00:00,morefinn_,gua bingung akhir taun mau pulkam apa engga soalnya katanya ada potensi gempa and tsunami disana :(
2909,2022-12-08 06:22:17+00:00,EllaTrist,"Gerimis inget mantan, hujan inget pacar, giliran Tsunami baru inget Allah. :)))"
2910,2022-12-08 06:14:39+00:00,citoyyyy,"tbtb random bgt org kantor ada yg nanyain soal megathrust, kan gue jadi ke trigger buat baca2 ulang:"")

trus gue jadi kepikiran, knpa gaada yg bahas kalo jakarta terdampak tsunami harus larinya kemana ya?:"")
arahan mitigasinya juga minim gitu, cm gembar gembor potensinya doang:"")"
2911,2022-12-08 06:14:31+00:00,Rafiqaduri,"Terdengar guyonan bahwa LGBT adalah singkatan dari Longsor, Gempa, Banjir dan Tsunami. Tapi dari guyonan tersebut setidaknya menarik kesimpulan logika bahwa penyimpangan agama yaitu LGBT ada balasan nya oleh tuhan. 
Walaupun seluruh bencana bisa dikaji oleh science."
2912,2022-12-08 05:56:44+00:00,inodigo1,"semoga ga tsunami anjir, parno banget"
2913,2022-12-08 05:37:02+00:00,gargiMu48960835,"Saffron Tsunami in Gujarat
Joy Sri Ram 🚩🚩 
@narendramodi @AmitShah"
2914,2022-12-08 05:36:10+00:00,middleclass000,Modi tsunami 🚩🇮🇳
2915,2022-12-08 05:25:54+00:00,sugarbabi__,"""mbak, januari pantai yok""
'gek musim gempa, engko nek tsunami mah bahaya,'
""....... Ya jg ya, pen healing"""
2916,2022-12-08 05:10:53+00:00,NayanGa29554046,"Modi Tsunami in Gujarat.. ✌🏻
#BJP
#GujaratElectionResult #ModiHaiToMumkinHai"
2917,2022-12-08 05:08:56+00:00,Khabard77165843,Gujarat ma BJP ki Tsunami Abay Chehh!!!!
2918,2022-12-08 05:04:31+00:00,dmuthuk,Modi tsunami.
2919,2022-12-08 04:32:42+00:00,him_brainteaser,"It's a Modi Tsunami in Gujarat!

#GujaratElections #GujaratElections2022 #GujaratAssemblyPolls"
2920,2022-12-08 04:27:53+00:00,YoriversFAMS_,"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori"
2921,2022-12-08 04:08:15+00:00,ekoportable,"Ada firasat apa ya, tadi malam mimpi kalau ada tsunami.."
2922,2022-12-08 04:05:53+00:00,lamkitsi,"Bumi sedang tidak baik-baik saja dan  ingin berkisah
bukan lewat narasi
bukan dengan keluh kesah

mungkin lewat gempa, erupsi atau
mungkin tsunami..

Tapi..
Lupakan saja 
kita akan hidup selamanya
masih banyak pesta yg belum dinikmati
Kiamat sudah dekat ? ha..ha..ha.."
2923,2022-12-08 03:34:23+00:00,digigitdonat,"Mimpi lg dirumah pantai, trs kena gempa sama tsunami. 😭"
2924,2022-12-08 03:31:30+00:00,Khushwant3137,"Kejriwal ki tsunami.   😂😂

#GujaratElectionResult"
2925,2022-12-08 03:30:01+00:00,ImRohitDwi143,"Kejriwal , Modi Ji  ki Tsunami me ude 🤣🤣😜 

#GujaratElectionResult #ResultsOnAajTak"
2926,2022-12-08 03:29:11+00:00,ImRohitDwi143,"Kejriwal ki Tsunami ....🤣🤣

#GujaratElectionResult"
2927,2022-12-08 03:10:28+00:00,matchacaramella,"Semakin bnyak yg mendukung “LGBT” yg kepanjangannya adalah
L = Longsor
G = Gempa bumi
B = Banjir
T = Tsunami
Dgn bangga menghumbar aibnya..takut banget Allah marah. Krna dalam sepekan ini bnyak banget kejadian begini 🥺😭"
2928,2022-12-08 03:01:28+00:00,meteosphere,"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor."
2929,2022-12-08 02:36:22+00:00,verenathaniaa,"desember ini emang bulan2 harus banyak doa... selalu banyak bencana dan kejadian ga terduga kayak gempa, gunung meletus, tsunami, terus kmrn tiba2 covid, eh skrg juga tiba2 lihat cha hun kissing scene.

banyak-banyak doa aja deh kita semoga kita selamat dan sehat selalu 🙏"
2930,2022-12-08 02:30:18+00:00,ZeeSaww,"Sila juga terima gelombang tsunami melayu islam dari parti lain. Kalau nak lagi faham, bila kita rasa diri kita suci jgn la kita rasa orang lain tu jahat sgt. &amp; jgn sentiasa rasa kita bagus dari orang lain. Sentiasa rendah diri lagi bagus 🤣🥹."
2931,2022-12-08 02:20:14+00:00,CTNORHIDAYAH51,Aq bkan snang nk naik angin ta tntu psal ekk tp bila aq dh naik angin tu ad org ckap cm tsunami.. Aq sndiri pn ta sdar wehh cm mne aq pnye amarah tu.. 😅😅 sbb sjnis aq lau nk mrh aq snyap tp bila ad org skeliling aq ckap cm tu enth la wehhh ta dpat nk byangkn cm mne.. 😂
2932,2022-12-08 02:20:13+00:00,helmyibo,"tiba2 jd kepikiran sm yg komik soal goldar, tau sih kl yg berhubungan sm goldar itu msh kek cocoklogi cmn bnrn bikin ovt karna goldar b digambarin jd org yg se-gak peka itu sm kondisi yg bahkan msh bisa tidur tenang kl pun ada gempa dan tsunami dan dr bbrp kejadian kebelakang ini"
